model,method,seed,n,instance_id,masking_scheme,topk_gap,top_feature_corr,n_features_masked_topk
rf,lime,789,50,1356,mean,0.08866383338643635,-0.2508881956094041,5.0
rf,lime,789,50,1356,marginal,0.08866383338643602,0.2944482024981458,5.0
rf,lime,789,50,1356,grouped_mean,0.09878116431219319,-0.25090202919528,43.0
rf,lime,789,50,1365,zero,0.3885238465445299,0.6422641176154014,5.0
rf,lime,789,50,1365,mean,0.3885238465445299,0.5572616241036054,5.0
rf,lime,789,50,1365,marginal,0.3370263201284936,0.1866676226099053,5.0
rf,lime,789,50,1365,grouped_mean,0.26792869569976624,0.27032857394743404,57.0
rf,lime,789,50,1371,zero,0.4642367566565341,0.0,5.0
rf,lime,789,50,1371,mean,0.4418172929294597,0.0,5.0
rf,lime,789,50,1371,marginal,0.3075973501243638,0.0,5.0
rf,lime,789,50,1371,grouped_mean,0.33690123376813635,0.0,41.0
rf,lime,999,50,40,zero,0.04259618651521378,-0.08170365316938849,5.0
rf,lime,999,50,40,mean,0.04259618651521377,-0.08170365316938848,5.0
rf,lime,999,50,40,marginal,0.16036307961296067,-0.10046723509167052,5.0
rf,lime,999,50,40,grouped_mean,0.10633513411988062,-0.12567946900492272,41.0
rf,lime,999,50,87,zero,0.01772119216684631,-0.2133959264233199,5.0
rf,lime,999,50,87,mean,0.005442319243327831,-0.2407736907708483,5.0
rf,lime,999,50,87,marginal,0.009535276884500768,-0.166706371583411,5.0
rf,lime,999,50,87,grouped_mean,0.10978316096144858,-0.30388119851300477,44.0
rf,lime,999,50,220,zero,0.2538370657419663,-0.008455534356628762,5.0
rf,lime,999,50,220,mean,0.2538370657419662,-0.007764328424879119,5.0
rf,lime,999,50,220,marginal,0.1750410304291159,0.03287570765428903,5.0
rf,lime,999,50,220,grouped_mean,0.2538370657419664,-0.25865080462090984,43.0
rf,lime,999,50,320,zero,0.10349155419590213,0.06290384969188087,5.0
rf,lime,999,50,320,mean,0.10349155419590216,0.01955025268528139,5.0
rf,lime,999,50,320,marginal,0.16088528775266464,-0.42775297156879877,5.0
rf,lime,999,50,320,grouped_mean,0.18967346925043527,-0.4581066015678412,33.0
rf,lime,999,50,510,zero,0.4713854790984739,0.08871627686620787,5.0
rf,lime,999,50,510,mean,0.47138547909847395,0.1171270775159381,5.0
rf,lime,999,50,510,marginal,0.09568001694003699,-0.0004793181736937602,5.0
rf,lime,999,50,510,grouped_mean,0.4713854790984739,-0.3262687477157966,40.0
rf,lime,999,50,552,zero,0.07244525229843757,-0.09118692515992863,5.0
rf,lime,999,50,552,mean,0.07244525229843746,-0.09118692515992885,5.0
rf,lime,999,50,552,marginal,0.06711810856175242,-0.036762451348543126,5.0
rf,lime,999,50,552,grouped_mean,0.006448312153832347,-0.5002669232589826,42.0
rf,lime,999,50,582,zero,0.05397064600118906,-0.3107133833906357,5.0
rf,lime,999,50,582,mean,0.06731958792909765,-0.3239264298696097,5.0
rf,lime,999,50,582,marginal,0.06731958792909767,-0.3716917794601917,5.0
rf,lime,999,50,582,grouped_mean,0.07701784765246492,-0.487642425289191,27.0
rf,lime,999,50,598,zero,0.49349806183698636,0.02397797454473255,5.0
rf,lime,999,50,598,mean,0.4934980618369864,0.263252517266232,5.0
rf,lime,999,50,598,marginal,0.42368043642287034,0.3521269983499606,5.0
rf,lime,999,50,598,grouped_mean,0.6388344484171606,-0.523948196510318,57.0
rf,lime,999,50,601,zero,0.23104411463345664,-0.03328761748703203,5.0
rf,lime,999,50,601,mean,0.23104411463345675,-0.020209690497094007,5.0
rf,lime,999,50,601,marginal,0.20509006844938363,-0.16316305443024243,5.0
rf,lime,999,50,601,grouped_mean,0.39444108727096305,-0.28202953365916417,58.0
rf,lime,999,50,607,zero,0.5429720715281836,-0.00891287013264685,5.0
rf,lime,999,50,607,mean,0.5429720715281836,-0.008912870132647148,5.0
rf,lime,999,50,607,marginal,0.43670934320890425,-0.36602637249212877,5.0
rf,lime,999,50,607,grouped_mean,0.597906394765234,-0.3136354017984091,34.0
rf,lime,999,50,609,zero,0.2569296575779305,0.1973270438555384,5.0
rf,lime,999,50,609,mean,0.2471987239327721,0.1604952867523757,5.0
rf,lime,999,50,609,marginal,0.16606466990601895,0.08932745502427777,5.0
rf,lime,999,50,609,grouped_mean,0.21024808158874245,0.012145276363990504,57.0
rf,lime,999,50,661,zero,0.4129518467382982,0.13520785087917214,5.0
rf,lime,999,50,661,mean,0.4129518467382981,0.13520785087917256,5.0
rf,lime,999,50,661,marginal,0.27626416808091586,-0.2604751681165006,5.0
rf,lime,999,50,661,grouped_mean,0.5703966424389144,-0.33410550969426484,34.0
rf,lime,999,50,676,zero,0.03837025904386959,-0.12084204822741762,5.0
rf,lime,999,50,676,mean,0.05604605840480614,-0.1285471030148873,5.0
rf,lime,999,50,676,marginal,0.054477174466090315,-0.1074527032406387,5.0
rf,lime,999,50,676,grouped_mean,0.056046058404806476,-0.20877779269603225,26.0
rf,lime,999,50,837,zero,0.08592766306519489,-0.1776500842453484,5.0
rf,lime,999,50,837,mean,0.08592766306519486,-0.2529468912202317,5.0
rf,lime,999,50,837,marginal,0.17027128726405624,-0.13191928540327014,5.0
rf,lime,999,50,837,grouped_mean,0.09950860413521315,-0.48740604926938075,40.0
rf,lime,999,50,1030,zero,0.5419412919858074,-0.0017695386643169844,5.0
rf,lime,999,50,1030,mean,0.5419412919858072,0.09001324916032462,5.0
rf,lime,999,50,1030,marginal,0.3102136476314514,0.04838694055747965,5.0
rf,lime,999,50,1030,grouped_mean,0.5323455627626654,-0.28264769148921265,40.0
rf,lime,999,50,1067,zero,0.12556830415919934,-0.2364114007351098,5.0
rf,lime,999,50,1067,mean,0.12556830415919934,-0.36653137469010366,5.0
rf,lime,999,50,1067,marginal,0.12556830415919923,-0.2794690394320754,5.0
rf,lime,999,50,1067,grouped_mean,0.342184255744661,-0.1876855401850862,41.0
rf,lime,999,50,1182,zero,0.1201426202784918,-0.13424391391495394,5.0
rf,lime,999,50,1182,mean,0.12014262027849178,-0.13424391391495388,5.0
rf,lime,999,50,1182,marginal,0.2247215198549778,0.648618375659583,5.0
rf,lime,999,50,1182,grouped_mean,0.23916588340165792,-0.20734575524931767,34.0
rf,lime,999,50,1183,zero,0.5188144692424704,0.0744504270754311,5.0
rf,lime,999,50,1183,mean,0.5188144692424704,0.05381720751709057,5.0
rf,lime,999,50,1183,marginal,0.40058948811856415,-0.31718480276491856,5.0
rf,lime,999,50,1183,grouped_mean,0.4795173296697914,-0.1163774262375495,57.0
rf,lime,999,50,1266,zero,0.021585872018561658,-0.18993366815802387,5.0
rf,lime,999,50,1266,mean,0.03044133554716366,-0.2299268185905906,5.0
rf,lime,999,50,1266,marginal,0.030441335547163995,-0.10688291253550664,5.0
rf,lime,999,50,1266,grouped_mean,0.22763496536880667,-0.6513563864971477,42.0
rf,lime,999,50,1287,zero,0.5494854379173171,0.10052198238963835,5.0
rf,lime,999,50,1287,mean,0.5494854379173171,0.20768789617491729,5.0
rf,lime,999,50,1287,marginal,0.5062621192248169,-0.21385495825580123,5.0
rf,lime,999,50,1287,grouped_mean,0.5494854379173169,-0.3066710686381015,57.0
rf,lime,999,50,1418,zero,0.3261051588636096,-0.0739852647866855,5.0
rf,lime,999,50,1418,mean,0.3075587242291299,-0.07604689045123955,5.0
rf,lime,999,50,1418,marginal,0.2221614935699122,-0.1207436845931081,5.0
rf,lime,999,50,1418,grouped_mean,0.47174947047670546,-0.1549260455357345,42.0
rf,lime,999,50,1419,zero,0.48812677105301394,-0.02734098571114453,5.0
rf,lime,999,50,1419,mean,0.48812677105301405,-0.02705989094208649,5.0
rf,lime,999,50,1419,marginal,0.35310820027006073,-0.1840838262173191,5.0
rf,lime,999,50,1419,grouped_mean,0.48812677105301405,-0.28597081968241533,40.0
rf,lime,999,50,1546,zero,0.23552676401823563,-0.1685195172467744,5.0
rf,lime,999,50,1546,mean,0.23552676401823558,-0.16851951724677355,5.0
rf,lime,999,50,1546,marginal,0.24859921846346192,-0.027944140336829654,5.0
rf,lime,999,50,1546,grouped_mean,0.2721892375045721,-0.618480429152772,44.0
rf,lime,999,50,1581,zero,0.07936286918521543,-0.11019004086043795,5.0
rf,lime,999,50,1581,mean,0.0793628691852154,-0.12268013460736091,5.0
rf,lime,999,50,1581,marginal,0.25334991942290735,-0.36270751752804103,5.0
rf,lime,999,50,1581,grouped_mean,0.13325489530522114,-0.4542357933627948,42.0
rf,lime,999,50,1704,zero,0.3049771541384039,-0.22483948797137274,5.0
rf,lime,999,50,1704,mean,0.304977154138404,-0.22498392052771246,5.0
rf,lime,999,50,1704,marginal,0.12563875837603633,-0.3257741651283933,5.0
rf,lime,999,50,1704,grouped_mean,0.6090859012118884,-0.29061258017235514,57.0
rf,lime,999,50,1755,zero,0.4311755352277018,0.03746143069276228,5.0
rf,lime,999,50,1755,mean,0.4311755352277018,0.07403476826398682,5.0
rf,lime,999,50,1755,marginal,0.007689771959101403,0.012112590032296068,5.0
rf,lime,999,50,1755,grouped_mean,0.43117553522770163,-0.19781557255100893,57.0
rf,lime,999,50,1818,zero,0.33789527365995625,-0.09048372510911287,5.0
rf,lime,999,50,1818,mean,0.33789527365995614,-0.09048372510911377,5.0
rf,lime,999,50,1818,marginal,0.31197725316236125,-0.08237544233191788,5.0
rf,lime,999,50,1818,grouped_mean,0.33789527365995636,-0.108480745821065,43.0
rf,lime,999,50,1929,zero,0.03340222436396456,0.08492467274978782,5.0
rf,lime,999,50,1929,mean,0.03340222436396423,0.08783019407120354,5.0
rf,lime,999,50,1929,marginal,0.12676629905875905,0.11588522661349729,5.0
rf,lime,999,50,1929,grouped_mean,0.33558094080215406,0.026072161743582276,57.0
rf,lime,999,50,1998,zero,0.6328256828263389,0.011216787860269386,5.0
rf,lime,999,50,1998,mean,0.6328256828263384,0.007446003345865183,5.0
rf,lime,999,50,1998,marginal,0.37197119261185563,-0.025477398693980174,5.0
rf,lime,999,50,1998,grouped_mean,0.6328256828263389,-0.3117068496075052,33.0
rf,lime,999,50,2022,zero,0.19050803674389005,-0.17703417171404875,5.0
rf,lime,999,50,2022,mean,0.19050803674389,-0.14047383244932687,5.0
rf,lime,999,50,2022,marginal,0.0563781573323958,-0.3821514561405366,5.0
rf,lime,999,50,2022,grouped_mean,0.5030066612989799,-0.3949783707262339,41.0
rf,lime,999,50,2170,zero,0.5475262049472258,0.2695854742776683,5.0
rf,lime,999,50,2170,mean,0.5475262049472261,0.3354479277005289,5.0
rf,lime,999,50,2170,marginal,0.5478200146306557,0.08236756427604093,5.0
rf,lime,999,50,2170,grouped_mean,0.6803333990779896,-0.5659186599046954,57.0
rf,lime,999,50,2226,zero,0.06983591492333964,-0.19990242557070692,5.0
rf,lime,999,50,2226,mean,0.08687191457425734,-0.23795747512417115,5.0
rf,lime,999,50,2226,marginal,0.22815011965182053,0.10538766727388127,5.0
rf,lime,999,50,2226,grouped_mean,0.15219459738866664,-0.2752229743591901,16.0
rf,lime,999,50,2247,zero,0.5326216346829002,0.14903945219648873,5.0
rf,lime,999,50,2247,mean,0.5326216346829002,0.1490394521964884,5.0
rf,lime,999,50,2247,marginal,0.4056849427056453,0.17052459200651746,5.0
rf,lime,999,50,2247,grouped_mean,0.5157617270160253,-0.2554048306482315,57.0
rf,lime,999,50,2268,zero,0.2300738886013287,-0.13344796490743077,5.0
rf,lime,999,50,2268,mean,0.22536866378099152,-0.13464213341230724,5.0
rf,lime,999,50,2268,marginal,0.1736295583099583,-0.3228077696512833,5.0
rf,lime,999,50,2268,grouped_mean,0.22536866378099152,-0.04215163856700267,41.0
rf,lime,999,50,2328,zero,0.15996974359481492,0.6462933155990442,5.0
rf,lime,999,50,2328,mean,0.1599697435948148,0.744029376487426,5.0
rf,lime,999,50,2328,marginal,0.12109264207568697,0.45217868489831436,5.0
rf,lime,999,50,2328,grouped_mean,0.13253339456901353,0.6981910627667343,40.0
rf,lime,999,50,2455,zero,0.0033736137158404955,0.1652452985179355,5.0
rf,lime,999,50,2455,mean,0.0033736137158403845,0.0790448891940163,5.0
rf,lime,999,50,2455,marginal,0.12133630835775866,-0.11830948885645731,5.0
rf,lime,999,50,2455,grouped_mean,0.23241164677283077,-0.15743217937265022,40.0
rf,lime,999,50,2497,zero,0.21400799832900758,-0.4382043477289145,5.0
rf,lime,999,50,2497,mean,0.2140079983290074,-0.43820434772891464,5.0
rf,lime,999,50,2497,marginal,0.200766925154421,-0.469751410594776,5.0
rf,lime,999,50,2497,grouped_mean,0.1194511026653432,-0.632379754058263,58.0
rf,lime,999,50,2516,zero,0.15122284401195918,-0.3014790560661573,5.0
rf,lime,999,50,2516,mean,0.1512228440119593,-0.3014790560661561,5.0
rf,lime,999,50,2516,marginal,0.19688939339147815,-0.29718115922182997,5.0
rf,lime,999,50,2516,grouped_mean,0.15122284401195907,-0.4829087772627248,43.0
rf,lime,999,50,2522,zero,0.2156653730069822,-0.08231527099901795,5.0
rf,lime,999,50,2522,mean,0.2156653730069823,-0.027392403549181737,5.0
rf,lime,999,50,2522,marginal,0.13333862622555023,-0.07124182400252085,5.0
rf,lime,999,50,2522,grouped_mean,0.5585470482431998,-0.5254006968515951,57.0
rf,lime,999,50,2606,zero,0.07552374136019163,0.0,5.0
rf,lime,999,50,2606,mean,0.07966102510021372,0.0,5.0
rf,lime,999,50,2606,marginal,0.07689194320629546,0.0,5.0
rf,lime,999,50,2606,grouped_mean,0.0918018885765855,0.0,43.0
