instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
414,FN,False,6005.087600002298,0.018518518518518517,0.2699294982053929,0.056005121658991935,0.0,,
422,TN,True,9123.269819072448,0.018518518518518517,0.23026722408179706,0.11162141392228392,0.20657192576044986,,
431,TN,True,27593.352212919854,0.018518518518518517,0.027660567470221022,0.0019231657550718081,0.3857142857142856,,
436,TP,True,119952.68647896592,0.037037037037037035,0.5930848924921267,0.6731104476228433,0.3785733983107188,,
443,FP,False,45045.55560002336,0.037037037037037035,0.8321657101448167,0.6188317223811406,0.0,,
449,FN,False,3002.1682999795303,0.027777777777777776,0.5556928628191199,0.03065240549745807,0.0,,
459,TN,True,24150.61486605555,0.018518518518518517,0.28348041186483774,0.012650611908208521,0.3523809523809523,,
466,FP,False,210055.8783330489,0.05555555555555555,0.5507846288770581,0.534959705382396,0.39724693623411594,,
467,TN,True,19790.091713890433,0.018518518518518517,0.2729381530817545,0.06186785271311361,0.4285714285714285,,
476,FN,False,4003.787599998759,0.027777777777777776,0.40142647409815024,0.035701452332990685,0.0,,
483,TP,True,153628.70907899924,0.027777777777777776,0.5622706816911773,0.6132103044604165,0.5211924629911241,,
497,FP,False,241383.4338679444,0.09259259259259259,0.3872063098128406,0.4695935369641575,0.3326629773885259,,
512,FP,False,186188.0787999835,0.06481481481481481,0.5722522750517809,0.3970907155904146,0.0,,
514,FP,False,9009.4461000117,0.037037037037037035,0.6013516978480485,0.2117940008337278,0.0,,
518,FP,False,153121.12510000588,0.1111111111111111,0.4589699894048432,0.2953543944966026,0.0,,
533,FP,False,143138.45359999686,0.046296296296296294,0.9293941682639472,0.5930811084789336,0.0,,
539,FN,False,5003.360099974088,0.018518518518518517,0.37068269027302747,0.0009210453666019247,0.0,,
541,TN,True,17934.018303873017,0.018518518518518517,0.21017065245834374,0.009425208130129273,0.3809523809523809,,
556,TN,True,13397.100994945504,0.018518518518518517,0.5507027396223356,0.04022851163887947,0.557142857142857,,
589,TP,True,229566.387248924,0.037037037037037035,0.7092712130084774,0.6564138548848957,0.3666320392467647,,
598,FP,False,57092.31529998942,0.027777777777777776,0.8415789515547011,0.6168857253299356,0.0,,
603,FN,False,10016.130799980601,0.018518518518518517,0.7321091256873942,0.02219572871735359,0.0,,
612,FP,False,46031.33369999705,0.037037037037037035,0.8017235334184291,0.6253893486232156,0.0,,
615,TN,True,13571.252034977078,0.018518518518518517,0.49671605621736886,0.0013994760365241415,0.4142857142857142,,
